time,PEN_UTCI,ORI_UTCI,N_UTCI,NE_UTCI,CEN_UTCI,OCC_UTCI
2019-06-24 02:00:00,23.731662400000005,15.03866480000005,16.1935067,21.755236500000024,11.30898570000005,15.7095506
2019-06-24 03:00:00,23.6729699,15.08451610000003,13.688324000000023,21.205420500000002,11.29434260000005,15.834737200000006
2019-06-24 04:00:00,23.643497300000035,15.188924799999995,12.022470999999996,21.12144980000005,10.429891200000043,15.231776400000001
2019-06-24 05:00:00,23.51782920000005,15.260819100000049,10.04870550000004,20.37864970000004,10.19014420000002,14.599782100000027
2019-06-24 06:00:00,25.477888300000018,15.223732600000005,8.673960300000033,20.287761500000045,10.777769700000022,14.41307740000002
2019-06-24 07:00:00,30.440496800000005,16.620858499999997,16.50697340000005,25.518141300000025,13.514507600000002,18.190720999999996
2019-06-24 08:00:00,33.20169040000002,18.548277600000006,24.34785530000005,30.613432700000033,18.480292100000042,25.104244300000005
2019-06-24 09:00:00,35.419420100000025,20.4633652,29.774690100000043,33.03642300000001,22.764244200000007,28.024566600000014
2019-06-24 10:00:00,37.109117200000014,22.482428700000014,32.66886100000005,34.417239600000016,25.414117300000044,29.57415100000003
2019-06-24 11:00:00,38.35039710000001,24.95606300000003,34.82345660000004,34.92651900000004,26.24246400000004,30.727725600000042
2019-06-24 12:00:00,39.0744052,25.909066499999994,36.31954230000002,34.15143720000003,26.127748600000018,31.798477200000036
2019-06-24 13:00:00,39.33468800000003,25.07786040000002,37.20762180000003,34.740122299999996,27.11835450000001,32.026458700000035
2019-06-24 14:00:00,40.36945030000004,25.084816100000012,37.99024990000004,34.739239,26.450970299999994,32.89245030000001
2019-06-24 15:00:00,40.6736095,25.758999700000004,38.850634300000024,35.8884592,25.734297400000003,34.166250700000035
2019-06-24 16:00:00,40.132858999999996,22.15705300000002,39.09687100000002,35.20822380000004,24.260126000000014,34.54325460000001
2019-06-24 17:00:00,38.9229024,21.83784270000001,38.576146800000004,33.798644600000046,21.200135000000046,33.88894050000005
2019-06-24 18:00:00,36.083912999999995,17.448624800000005,37.31904350000002,30.879538100000048,16.140254500000026,31.560439599999995
2019-06-24 19:00:00,31.958360400000004,14.631503699999996,35.081893000000036,25.904335600000024,13.383014300000013,27.80650270000001
2019-06-24 20:00:00,29.03196330000003,15.450988400000028,30.77785670000003,21.951112100000046,13.141974300000015,20.90118110000003
2019-06-24 21:00:00,27.956203000000016,16.631049500000017,22.82505150000003,21.563008200000013,12.616981400000043,18.185864400000014
2019-06-24 22:00:00,26.97011500000002,16.794364700000017,23.413561900000047,20.278749500000004,12.81194860000005,17.125759900000048
2019-06-24 23:00:00,26.166157,16.814525700000047,22.208306400000026,19.83115730000003,12.321651400000007,17.314018000000033
2019-06-25 00:00:00,25.67134390000001,17.056338900000014,19.98539420000003,20.03068890000003,11.69073080000004,17.30123180000004
2019-06-25 01:00:00,25.221292600000027,17.05391020000002,17.89734100000004,20.264521900000034,10.630227100000013,16.806744500000036
2019-06-25 02:00:00,25.33035590000003,16.215605200000027,16.708959600000014,18.940647600000034,10.848485700000026,16.929813600000045
2019-06-25 03:00:00,25.313088100000016,14.487585300000035,15.870456200000035,19.82295690000001,11.26751820000004,17.055948700000044
2019-06-25 04:00:00,25.087708700000007,14.580438300000026,14.944624300000044,20.085343800000032,12.107180000000028,16.452927700000032
2019-06-25 05:00:00,24.78658250000001,15.70555870000004,12.82057420000001,19.99771910000004,12.414590599999997,16.96470720000002
2019-06-25 06:00:00,26.447227499999997,15.326179500000023,12.45666510000001,20.54880700000001,12.643823800000007,17.14521510000003
2019-06-25 07:00:00,29.90964200000002,16.114292500000033,16.906287899999995,23.923698600000023,13.756856500000026,18.9122519
2019-06-25 08:00:00,32.68129780000004,20.088613400000042,24.876849900000025,26.971391400000016,20.031111400000043,24.173357100000032
2019-06-25 09:00:00,34.773893000000044,24.746939800000007,29.474031700000012,27.952459800000042,23.155254300000024,27.676048500000036
2019-06-25 10:00:00,36.323838600000045,26.315851199999997,32.59349470000001,27.943100500000014,23.69854220000002,30.059956700000043
2019-06-25 11:00:00,37.66412280000003,27.69177590000004,35.80295950000004,27.683048600000006,25.54223090000005,31.613481300000046
2019-06-25 12:00:00,38.190754200000015,27.504406700000004,38.149670600000036,29.1330423,26.42064270000003,32.51893100000001
2019-06-25 13:00:00,39.45209270000004,27.63220720000004,38.401385600000026,29.79792180000004,25.955676100000005,32.87787930000002
2019-06-25 14:00:00,39.653754900000024,28.093762200000015,39.3976816,30.449796400000025,27.872224600000038,33.781871300000034
2019-06-25 15:00:00,40.10791660000001,27.17431220000003,40.38688670000005,30.693297200000018,25.601236200000017,35.26190220000001
2019-06-25 16:00:00,39.827116200000034,24.56234760000001,40.89266840000005,30.75380130000002,24.134730500000046,35.313351100000034
2019-06-25 17:00:00,38.12438080000004,22.136133400000006,40.175929800000006,29.741682100000048,20.365203199999996,34.297819300000015
2019-06-25 18:00:00,35.424985400000025,20.74254380000002,39.42784900000004,27.21950940000005,15.414529500000015,30.0265632
2019-06-25 19:00:00,31.31968040000004,18.445779800000025,37.4589737,23.787181599999997,14.811770600000045,24.86539110000001
2019-06-25 20:00:00,28.818168200000002,17.001698900000008,33.36547520000005,20.992878500000018,13.814915299999996,20.778182500000014
2019-06-25 21:00:00,27.774572800000044,15.38630280000001,26.835221700000034,20.468214500000045,13.81465030000004,20.283039599999995
2019-06-25 22:00:00,27.345263700000032,15.219472499999995,24.506019100000003,19.79793870000003,13.33455790000005,19.363514500000008
2019-06-25 23:00:00,27.237597300000004,15.339843900000005,21.344820900000002,20.083153500000037,14.343565800000022,18.57448740000001
2019-06-26 00:00:00,26.923130600000036,14.987212999999997,19.736321599999997,20.432253700000047,13.301429600000006,17.397156800000005
2019-06-26 01:00:00,26.59285570000003,13.730185800000015,19.22560390000001,20.532458200000008,12.233776200000023,19.080747599999995
2019-06-26 02:00:00,26.46792370000003,12.688599400000044,18.518393400000036,19.65361230000002,11.564881800000023,19.131933600000025
2019-06-26 03:00:00,26.477989100000002,11.471112100000028,17.276903000000004,19.02479980000004,10.902436100000045,18.349026600000002
2019-06-26 04:00:00,26.45999360000002,12.927014400000019,16.507300000000043,18.969224999999994,12.137381800000014,17.98892170000005
2019-06-26 05:00:00,26.502672000000018,12.339198699999997,16.902798800000028,19.95755310000004,13.38063950000003,18.07348950000005
2019-06-26 06:00:00,27.983658600000012,12.095598900000027,15.75286060000002,19.95332490000004,13.576850300000046,18.110671600000046
2019-06-26 07:00:00,30.606980100000044,16.566362500000025,20.031977900000015,22.3399675,15.17410620000004,19.663205100000027
2019-06-26 08:00:00,33.753709000000015,22.432735100000002,25.3782018,24.387364500000047,18.75057810000004,24.92905040000005
2019-06-26 09:00:00,36.092524300000036,25.232367400000044,29.20704550000005,25.958840199999997,21.814660900000035,28.77963360000001
2019-06-26 10:00:00,37.230128000000036,26.997533000000033,32.65690280000001,28.653983100000005,23.3792421,30.853223000000014
2019-06-26 11:00:00,38.16305420000003,27.294014100000027,35.3508458,28.472225800000047,24.99783160000004,30.706959900000015
2019-06-26 12:00:00,38.32163870000005,26.430812300000014,37.55042120000002,29.21592430000004,26.213092800000027,31.692582600000037
2019-06-26 13:00:00,39.207968600000015,27.668661299999997,39.48871650000001,30.463115200000004,24.838751300000013,31.21438740000002
2019-06-26 14:00:00,39.5934704,28.09199940000002,40.55209860000002,31.175326400000017,25.89244690000004,33.14225720000002
2019-06-26 15:00:00,38.735323900000026,26.320266500000002,41.6528725,30.87068640000001,25.57387090000003,34.91120390000003
2019-06-26 16:00:00,36.8590016,24.569809700000008,42.125182300000006,30.495857200000046,23.60535920000001,34.882497200000046
2019-06-26 17:00:00,34.8789774,24.1151471,41.96090230000004,28.54769570000002,21.568366500000025,33.93162170000005
2019-06-26 18:00:00,34.059347700000046,24.14283260000002,40.98864420000001,25.41916690000005,17.872527600000012,32.01750370000002
2019-06-26 19:00:00,30.973793900000032,19.09379800000005,37.3677945,23.574697600000036,17.404321800000048,24.648957600000017
2019-06-26 20:00:00,28.568626100000017,14.963296200000002,33.10253640000002,20.245566499999995,13.021546700000044,20.2886575
2019-06-26 21:00:00,27.501661300000023,14.026569700000039,28.940347900000006,20.026909200000034,12.543168300000048,19.29779930000001
2019-06-26 22:00:00,26.768255699999997,13.570537000000002,27.62568950000002,19.478014599999995,12.452282300000036,19.708762500000034
2019-06-26 23:00:00,26.140016600000024,12.59179320000004,26.29948410000003,18.737165400000038,11.71439330000004,19.758307700000046
2019-06-27 00:00:00,25.932694000000026,10.733207700000037,24.115036599999996,18.73517940000005,10.43752950000004,19.896490900000003
2019-06-27 01:00:00,24.936261000000002,8.076315399999999,21.608225500000003,18.933569300000045,11.021336100000042,18.175427800000023
2019-06-27 02:00:00,24.63044670000005,8.373783500000002,20.167795600000034,19.594881299999997,11.276781900000003,17.950338799999997
2019-06-27 03:00:00,24.690426700000046,7.517419800000027,19.19149580000004,18.345853500000032,11.771739500000024,18.586095
2019-06-27 04:00:00,24.59879600000005,7.091998700000033,18.401023199999997,19.123310100000026,11.214955800000041,18.73301680000003
2019-06-27 05:00:00,24.883976399999995,6.2116221,17.74109470000002,19.162051100000042,10.611501400000009,19.32708100000002
2019-06-27 06:00:00,26.780240500000048,4.981572500000027,16.940863200000024,19.310929799999997,10.064949400000046,19.624085100000002
2019-06-27 07:00:00,31.9996534,9.037910100000033,20.53371130000005,22.51143490000004,11.310168900000008,20.209824800000035
2019-06-27 08:00:00,34.0661733,15.93169320000004,25.850900800000034,24.485270900000046,17.063831600000015,21.903685900000028
2019-06-27 09:00:00,34.81630690000003,19.608719000000008,29.45987260000004,26.906704500000046,19.817556800000034,26.25599520000003
2019-06-27 10:00:00,36.57631070000002,23.550696900000048,32.953502300000025,28.090150100000017,23.157477500000027,27.896026500000005
2019-06-27 11:00:00,37.2814884,23.759079000000042,36.14283240000003,28.77167270000001,24.16675140000001,27.769085700000005
2019-06-27 12:00:00,37.74061760000001,23.363445100000035,38.63957970000001,27.651640299999997,23.123756300000025,29.304914499999995
2019-06-27 13:00:00,37.81834230000004,23.95388920000005,40.35299100000003,27.992434100000025,22.32034490000001,30.128070200000025
2019-06-27 14:00:00,37.58368810000002,24.97926590000003,41.739696700000025,28.257910100000004,20.95908750000001,30.664750600000048
2019-06-27 15:00:00,33.906339700000046,24.79185210000003,42.49524870000005,28.971606500000007,21.887323600000002,30.60252840000004
2019-06-27 16:00:00,32.685994600000015,25.799059,42.92883560000001,28.59959250000003,21.1198526,31.728301200000033
2019-06-27 17:00:00,32.162666700000045,24.807125400000018,42.22700130000004,27.6443946,19.411767200000043,31.814577900000018
2019-06-27 18:00:00,31.757418700000017,23.96237450000001,40.55525660000001,26.4222762,17.872824000000037,29.48983340000001
2019-06-27 19:00:00,28.986361500000044,20.959266200000002,36.48381600000005,24.367075700000044,14.71264020000001,26.40955740000004
2019-06-27 20:00:00,27.529434700000024,11.867356200000017,32.64874020000002,20.1716313,9.866170300000022,23.097892
2019-06-27 21:00:00,26.834519400000033,10.385088499999995,28.044576600000028,19.207088700000043,9.626869900000031,21.83276460000002
2019-06-27 22:00:00,26.01459170000004,9.774951700000031,26.38388040000001,17.79078420000002,8.97466890000004,21.362011300000006
2019-06-27 23:00:00,25.685461900000007,8.29371210000005,24.015123700000004,17.439206600000034,8.430561900000043,19.768478500000015
